id,neg_review_ratio
4520900,0.10526315789473684
4541617,0.0
4561084,0.25
4568861,0.08306709265175719
4607827,0.0
4630004,0.1
4702288,0.0
4702374,0.0
4749034,0.0
4777225,0.04516129032258064
4844292,0.0
4845099,0.0
4848637,0.0
4851830,0.12978723404255318
4863470,0.09090909090909091
4890403,0.0
4892246,0.038461538461538464
4894283,0.4
4912003,0.0
4934107,0.0
4938261,0.0
4944433,0.022727272727272728
4944559,0.07142857142857142
4951590,0.028037383177570093
4969123,0.0
4984328,0.04979253112033195
5001526,0.05102040816326531
5081030,0.029288702928870293
5081189,0.04
5111903,0.053763440860215055
5184999,0.029585798816568046
5193504,0.05226480836236934
5222553,0.014285714285714285
5290265,0.046948356807511735
5352519,0.0
5369168,0.0
5392448,0.03571428571428571
5395912,0.125
5448667,0.02976190476190476
5472730,0.07692307692307693
5475006,0.10869565217391304
5475668,0.009259259259259259
5515015,0.0
5575829,0.026706231454005934
5607149,0.10526315789473684
5608812,0.0
5673023,0.0
5680005,0.015151515151515152
5731739,0.08163265306122448
5770849,0.041884816753926704
5848620,0.0
5854576,0.0625
5966970,0.046511627906976744
5976179,0.0
6008427,0.07142857142857142
6023644,0.01818181818181818
6046711,0.06896551724137931
6050738,0.0
6068270,0.034739454094292806
6087214,0.08695652173913043
6094681,0.044444444444444446
6110481,0.05217391304347826
6121089,0.0
6121199,0.0
6173828,0.031578947368421054
6196233,0.036885245901639344
6217090,0.04
6224868,0.01694915254237288
6234488,0.14634146341463414
6243561,0.035211267605633804
6314122,0.06091370558375635
6377639,0.04
6380635,0.0
6380722,0.0
6380811,0.14285714285714285
6380940,0.0
6386082,0.06451612903225806
6400213,0.013422818791946308
6405839,0.043478260869565216
6511572,0.02857142857142857
6511868,0.09302325581395349
6546414,0.045454545454545456
6554371,0.04310344827586207
6567840,0.03899721448467967
6597813,0.06329113924050633
6694505,0.14285714285714285
6816756,0.014285714285714285
6898486,0.1111111111111111
6902353,0.07368421052631578
6996925,0.10526315789473684
7014236,0.06666666666666667
7045673,0.0966183574879227
7196744,0.04716981132075472
7236737,0.06707317073170732
7283802,0.06666666666666667
7312737,0.0958904109589041
7319733,0.057291666666666664
7351938,0.0
7370637,0.06451612903225806
7375824,0.07692307692307693
7724648,0.07407407407407407
7725908,0.01818181818181818
7797772,0.041666666666666664
7848303,0.01
7861901,0.021739130434782608
7864125,0.06666666666666667
7922657,0.1111111111111111
7931592,0.02040816326530612
8002342,0.0
8118749,0.018691588785046728
8137719,0.029069767441860465
8202791,0.09375
8214630,0.023255813953488372
8260269,0.014652014652014652
8323680,0.12751677852348994
8383669,0.041666666666666664
8384357,0.0
8395269,0.0847457627118644
8428125,0.06976744186046512
8431901,0.0
8479555,0.04807692307692308
8547900,0.05821917808219178
8613386,0.02666666666666667
8620493,0.05504587155963303
8712419,0.06666666666666667
8751539,0.008064516129032258
8781059,0.037037037037037035
8880657,0.04143646408839779
8893269,0.02247191011235955
9051375,0.11428571428571428
9053364,0.034782608695652174
9054031,0.04950495049504951
9121994,0.020242914979757085
9144261,0.05013192612137203
9202653,0.07407407407407407
9292277,0.0
9311543,0.018518518518518517
9372986,0.06796116504854369
9413296,0.034482758620689655
9419095,0.0
9438346,0.0436241610738255
9457310,0.0
9466812,0.049723756906077346
9468976,0.04929577464788732
9471108,0.0449438202247191
9535176,0.06666666666666667
9669477,0.0
9686963,0.038461538461538464
9715354,0.01639344262295082
9788632,0.03271028037383177
9852663,0.03954802259887006
9868533,0.0
9950852,0.047619047619047616
9988638,0.034013605442176874
10047044,0.0
10096368,0.08695652173913043
10150463,0.011494252873563218
10150804,0.02857142857142857
10151418,0.018518518518518517
10167061,0.04878048780487805
10196520,0.0457516339869281
10254998,0.13333333333333333
10296809,0.028368794326241134
10301726,0.06882591093117409
10448762,0.07509881422924901
10463842,0.027472527472527472
10483990,0.0
10530378,0.0
10554878,0.0
10558422,0.0
10559106,0.0
10560003,0.028070175438596492
10578817,0.0784313725490196
10579389,0.0
10619369,0.0684931506849315
10619401,0.0
10619884,0.09090909090909091
10620143,0.1111111111111111
10620342,0.0
10650328,0.06430868167202572
10689015,0.0593607305936073
10740773,0.01775147928994083
10742557,0.0
10753725,0.041666666666666664
10755410,0.109375
10755679,0.05660377358490566
10758473,0.2222222222222222
10844845,0.16666666666666666
10845204,0.25
10846244,0.0
10847380,0.3333333333333333
10847892,0.0
10848436,0.5
11007917,0.03323262839879154
11024330,0.0
11026681,0.0
11129625,0.15384615384615385
11140660,0.06796116504854369
11183004,0.0425531914893617
11246441,0.1702127659574468
11301973,0.043010752688172046
11324283,0.040229885057471264
11327928,0.051094890510948905
11330930,0.05
11402960,0.02888086642599278
11540482,0.058823529411764705
11561837,0.04081632653061224
11660562,0.02702702702702703
11679874,0.03225806451612903
11686801,0.0
11693088,0.1
11839710,0.027777777777777776
11873875,0.01948051948051948
11977286,0.05019305019305019
11984141,0.0
12044977,0.07058823529411765
12073442,0.02926829268292683
12078891,0.045454545454545456
12085043,0.10416666666666667
12128820,0.02962962962962963
12163734,0.038461538461538464
12177438,0.09782608695652174
12195168,0.0392156862745098
12221943,0.06451612903225806
12255487,0.03125
12333661,0.0
12367961,0.022058823529411766
12482688,0.09523809523809523
12482897,0.022222222222222223
12482913,0.05172413793103448
12483996,0.0
12559667,0.0
12617215,0.023391812865497075
12629735,0.0
12629805,0.0
12765506,0.024271844660194174
12767952,0.03508771929824561
12796531,0.3
12815108,0.0
12815941,0.0
12892380,0.06790123456790123
12897349,0.04032258064516129
12909519,0.014492753623188406
12937970,0.03056768558951965
12991166,0.0
12999941,0.0
13032793,0.1111111111111111
13034881,0.1
13132837,0.0
13155905,0.14285714285714285
13227358,0.06060606060606061
13273687,0.0
13316714,0.03424657534246575
13324212,0.017204301075268817
13364884,0.10344827586206896
13380983,0.010309278350515464
13406169,0.08695652173913043
13540710,0.013071895424836602
13563942,0.0
13610279,0.0
13611755,0.09090909090909091
13649155,0.04892966360856269
13660847,0.10465116279069768
13742219,0.02358490566037736
13780908,0.16666666666666666
13802886,0.039473684210526314
13855114,0.022727272727272728
13901288,0.0
13906407,0.07751937984496124
13928722,0.029045643153526972
13945956,0.056818181818181816
14003706,0.05
14066109,0.043478260869565216
14066252,0.08695652173913043
14068043,0.05263157894736842
14068140,0.041666666666666664
14069575,0.0
14070634,0.0
14071140,0.034482758620689655
14119540,0.03773584905660377
14158491,0.043478260869565216
14188621,0.022857142857142857
14214031,0.027932960893854747
14241304,0.03286384976525822
14305998,0.05660377358490566
14322087,0.03389830508474576
14322882,0.042682926829268296
14396024,0.02976190476190476
14397837,0.03488372093023256
14421878,0.05625
14529227,0.05263157894736842
14541211,0.0
14559030,0.0
14569313,0.0
14582309,0.03968253968253968
14757959,0.03768115942028986
14893120,0.041666666666666664
14944407,0.07142857142857142
14964333,0.0743801652892562
15035792,0.030456852791878174
15044520,0.022388059701492536
15107917,0.028169014084507043
15141830,0.09090909090909091
15148535,0.022222222222222223
15215432,0.027777777777777776
15274263,0.0
15305332,0.04924242424242424
15364905,0.08333333333333333
15379517,0.056
15415503,0.04395604395604396
15455911,0.08333333333333333
15457178,0.03125
15523177,0.10869565217391304
15526050,0.037037037037037035
15527182,0.0821917808219178
15539399,0.0
15572071,0.0
15707390,0.028368794326241134
15709563,0.026490066225165563
15736839,0.01818181818181818
15754576,0.023255813953488372
15766267,0.13636363636363635
15769019,0.05102040816326531
15769542,0.010362694300518135
15859205,0.028089887640449437
15864975,0.03773584905660377
15891578,0.02857142857142857
15911332,0.043478260869565216
15934211,0.10344827586206896
15943600,0.09090909090909091
15948484,0.04395604395604396
15954301,0.028409090909090908
15964784,0.09473684210526316
15966400,0.13333333333333333
15966454,0.07272727272727272
16065284,0.03636363636363636
16078176,0.03672316384180791
16080061,0.06435643564356436
16089419,0.048327137546468404
16138944,0.13333333333333333
16142591,0.053763440860215055
16149678,0.10326086956521739
16194730,0.0821917808219178
16203170,0.031578947368421054
16215192,0.08196721311475409
16235414,0.0967741935483871
16275341,0.06293706293706294
16340566,0.09090909090909091
16369174,0.0
16374348,0.1
16424173,0.05405405405405406
16459905,0.05223880597014925
16460912,0.024
16469777,0.03125
16481066,0.04716981132075472
16526138,0.02576112412177986
16550758,0.0
16552078,0.11585365853658537
16553999,0.017241379310344827
16581486,0.040160642570281124
16593304,0.07092198581560284
16739098,0.019230769230769232
16820621,0.0325
16836349,0.028846153846153848
16860797,0.014285714285714285
16877750,0.022857142857142857
16916799,0.05555555555555555
16965201,0.03333333333333333
16965572,0.03508771929824561
17025316,0.0
17025907,0.0
17032186,0.04291845493562232
17105691,0.04225352112676056
17110793,0.06542056074766354
17206882,0.0
17213225,0.046875
17216033,0.07692307692307693
17248878,0.036734693877551024
17273007,0.058823529411764705
17287805,0.0
17347962,0.07471264367816093
17369769,0.02857142857142857
17583027,0.0525
17629624,0.02631578947368421
17661973,0.06334841628959276
17686934,0.0
17689778,0.06147540983606557
17839590,0.25
17839907,0.0
17851610,0.08695652173913043
17858551,0.10465116279069768
17859630,0.06741573033707865
17860965,0.06557377049180328
17918107,0.051094890510948905
17928951,0.08666666666666667
17930233,0.0625
17946966,0.10062893081761007
17982233,0.04081632653061224
18020148,0.11827956989247312
18060986,0.023255813953488372
18072488,0.014598540145985401
18182753,0.0
18201847,0.029411764705882353
18203178,0.0
18219195,0.03048780487804878
18233385,0.07307692307692308
18255479,0.037037037037037035
18258105,0.05
18297846,0.028846153846153848
18421633,0.007407407407407408
18423691,0.11458333333333333
18433648,0.015915119363395226
18469735,0.04
18473872,0.06635071090047394
18492644,0.0
18584300,0.04294478527607362
18587625,0.0625
18596203,0.1568627450980392
18604818,0.0
18621578,0.0
18622727,0.044444444444444446
18639148,0.03571428571428571
18641647,0.037037037037037035
18676657,0.03618421052631579
18710038,0.016129032258064516
18766785,0.020833333333333332
18794968,0.0
18799589,0.0
18800405,0.05392156862745098
18801946,0.0
18818844,0.0392156862745098
18849268,0.09090909090909091
18865759,0.025590551181102362
18909518,0.06451612903225806
18909751,0.075
18935800,0.0
18936196,0.0
18936218,0.0
18944766,0.06756756756756757
18964686,0.0
19091146,0.06696428571428571
19155182,0.026455026455026454
19170812,0.023715415019762844
19201503,0.08333333333333333
19220529,0.043795620437956206
19241006,0.043478260869565216
19296085,0.0
19305100,0.1111111111111111
19387277,0.0
19459682,0.08888888888888889
19513449,0.018867924528301886
19583881,0.02040816326530612
19627394,0.05
19631662,0.0
19684277,0.08387096774193549
19832230,0.03982300884955752
19842055,0.02727272727272727
19842634,0.041666666666666664
19927036,0.03676470588235294
19980159,0.05246913580246913
20002194,0.024875621890547265
20022845,0.017045454545454544
20043720,0.04040404040404041
20057949,0.03571428571428571
20058047,0.021505376344086023
20059264,0.025
20060375,0.02262443438914027
20065266,0.07142857142857142
20074760,0.013157894736842105
20083682,0.021551724137931036
20183528,0.04819277108433735
20193815,0.0
20206353,0.0
20296253,0.03731343283582089
20352146,0.043478260869565216
20363597,0.053691275167785234
20428824,0.038461538461538464
20442991,0.014084507042253521
20461192,0.08
20517472,0.02857142857142857
20559000,0.0
20699662,0.05825242718446602
20700715,0.032679738562091505
20701142,0.054878048780487805
20743643,0.03225806451612903
20777741,0.039473684210526314
20791615,0.0
20807129,0.0
20810353,0.07954545454545454
20813572,0.04
20894718,0.10526315789473684
20902719,0.035422343324250684
20910737,0.008968609865470852
20920033,0.057971014492753624
20963326,0.06666666666666667
20984231,0.038834951456310676
20984907,0.03225806451612903
20985359,0.043478260869565216
20988820,0.1
20989755,0.050359712230215826
21049093,0.05405405405405406
21059299,0.036585365853658534
21061129,0.05504587155963303
21068935,0.15714285714285714
21083767,0.044444444444444446
21084463,0.04126984126984127
21100732,0.05660377358490566
21133929,0.017777777777777778
21177190,0.0
21245848,0.2631578947368421
21245850,0.08064516129032258
21245851,0.043478260869565216
21274837,0.031746031746031744
21393080,0.013245033112582781
21435436,0.024390243902439025
21552847,0.0625
21553726,0.043478260869565216
21561990,0.0410958904109589
21568771,0.044444444444444446
21606341,0.03225806451612903
21636330,0.07317073170731707
21650100,0.0
21692382,0.0
21702810,0.0
21718399,0.029411764705882353
21759941,0.02702702702702703
21761278,0.0
21806594,0.08695652173913043
21853514,0.03821656050955414
21853637,0.07017543859649122
21853919,0.027624309392265192
21854628,0.07425742574257425
21854658,0.007518796992481203
21856438,0.06557377049180328
21859322,0.04926108374384237
21875909,0.04326923076923077
21884255,0.0
21908377,0.0
21920700,0.044585987261146494
21932834,0.0
21943689,0.12359550561797752
22040354,0.038461538461538464
22053491,0.05806451612903226
22067127,0.0
22090275,0.03125
22156573,0.12173913043478261
22167179,0.0
22172055,0.04792332268370607
22268700,0.0
22284072,0.020689655172413793
22310998,0.0
22346072,0.04065040650406504
22349059,0.04477611940298507
22351014,0.1267605633802817
22362603,0.08695652173913043
22380641,0.0
22417265,0.03125
22457416,0.012658227848101266
22457555,0.03361344537815126
22472344,0.0
22475902,0.0196078431372549
22481505,0.013513513513513514
22486515,0.0
22552790,0.028169014084507043
22609995,0.06481481481481481
22694293,0.035897435897435895
22719837,0.05263157894736842
22721597,0.0
22754904,0.0
22758392,0.023622047244094488
22858155,0.02586206896551724
22859422,0.0
22868412,0.03296703296703297
22869464,0.0
22869912,0.0196078431372549
22891563,0.0
22894297,0.10160427807486631
22946056,0.05714285714285714
22986586,0.0
22995818,0.027777777777777776
23045902,0.15
23050658,0.07692307692307693
23084840,0.019867549668874173
23093178,0.18674698795180722
23228459,0.07526881720430108
23258620,0.07058823529411765
23259274,0.0
23281011,0.020202020202020204
23319648,0.0
23319845,0.044444444444444446
23332802,0.1076923076923077
23344386,0.0
23361112,0.045454545454545456
23419557,0.028985507246376812
23424883,0.06493506493506493
23467163,0.049723756906077346
23551726,0.03305785123966942
23555386,0.02
23577267,0.014778325123152709
23681472,0.0
23708394,0.03215434083601286
23751860,0.0
23753753,0.1276595744680851
23760253,0.009569377990430622
23802309,0.031914893617021274
23893047,0.0
23913737,0.03349282296650718
23928968,0.0
23947018,0.018867924528301886
23951577,0.049019607843137254
23967400,0.014814814814814815
23985166,0.023923444976076555
24021587,0.07446808510638298
24027795,0.036585365853658534
24091046,0.11538461538461539
24091324,0.11764705882352941
24091419,0.06756756756756757
24091621,0.039473684210526314
24095440,0.023809523809523808
24261113,0.0
24292042,0.125
24296252,0.0
24296597,0.0
24384566,0.06666666666666667
24418893,0.0472972972972973
24438476,0.0
24438550,0.024390243902439025
24501277,0.038834951456310676
24507520,0.06896551724137931
24534022,0.05789473684210526
24534421,0.03825136612021858
24585159,0.0
24585171,0.0
24585186,0.0
24616021,0.03910614525139665
24684289,0.07407407407407407
24704963,0.04819277108433735
24738091,0.029850746268656716
24740273,0.051643192488262914
24742544,0.015384615384615385
24762910,0.028985507246376812
24808520,0.0
24865860,0.0
24884689,0.011111111111111112
24943872,0.08536585365853659
25036369,0.05660377358490566
25046318,0.1
25086508,0.0
25117247,0.0
25168381,0.029850746268656716
25202607,0.02100840336134454
25218191,0.0
25248826,0.016666666666666666
25295259,0.05303030303030303
25371205,0.04416403785488959
25382058,0.043478260869565216
25414070,0.0273972602739726
25415869,0.02857142857142857
25464974,0.058823529411764705
25465270,0.0
25465485,0.0
25548912,0.0
25566294,0.02247191011235955
25593739,0.009708737864077669
25698680,0.0
25748635,0.03296703296703297
25748834,0.02040816326530612
25749452,0.0625
25749661,0.0
25749737,0.1388888888888889
25749899,0.4
25831185,0.07692307692307693
25844726,0.06504065040650407
25849520,0.0
25920699,0.04
25994610,0.02185792349726776
26052777,0.07142857142857142
26054202,0.02586206896551724
26112635,0.01818181818181818
26318460,0.0440251572327044
26338358,0.08695652173913043
26443606,0.010309278350515464
26746623,0.04411764705882353
26904834,0.034482758620689655
26925750,0.031746031746031744
26986835,0.03968253968253968
27101306,0.0
27172939,0.02702702702702703
27176084,0.07377049180327869
27449633,0.012987012987012988
27450089,0.0
27450769,0.1
27450963,0.0
27466662,0.09836065573770492
27540766,0.012195121951219513
27563523,0.08235294117647059
27617765,0.029411764705882353
27668350,0.07894736842105263
27766000,0.03571428571428571
27766337,0.0
27771760,0.015957446808510637
27800610,0.02586206896551724
27818462,0.1111111111111111
27846788,0.018518518518518517
27866055,0.025
27931870,0.0
28039073,0.021505376344086023
28039885,0.08713692946058091
28046611,0.006802721088435374
28142373,0.08333333333333333
28230980,0.06976744186046512
28322575,0.0
28323286,0.375
28324203,0.0
28352185,0.0
28366424,0.03194888178913738
28384288,0.0391304347826087
28445276,0.0
28445613,0.0
28445909,0.2
28446160,0.0
28446231,0.0
28451387,0.07692307692307693
28500779,0.05263157894736842
28501419,0.07017543859649122
28565895,0.16666666666666666
28583845,0.06086956521739131
28595038,0.0
28645855,0.0
28649132,0.04216867469879518
28650752,0.05025125628140704
28660683,0.16666666666666666
28697457,0.03389830508474576
28745633,0.04
28749013,0.0
28790125,0.060240963855421686
28991073,0.024390243902439025
28991240,0.0
28991272,0.1111111111111111
28991443,0.11764705882352941
29003767,0.02586206896551724
29019183,0.04
29039632,0.058823529411764705
29083122,0.0
29095335,0.04365079365079365
29190852,0.07608695652173914
29191584,0.168141592920354
29242260,0.14285714285714285
29275215,0.021739130434782608
29325450,0.05263157894736842
29347449,0.0
29377530,0.02040816326530612
29377699,0.0
29429545,0.02702702702702703
29448053,0.0
29481861,0.017094017094017096
29510736,0.0
29578611,0.012738853503184714
29641333,0.061946902654867256
29645450,0.03977272727272727
29647183,0.14285714285714285
29695831,0.023121387283236993
29772565,0.09375
29834620,0.05357142857142857
29834725,0.125
29834748,0.04
29857924,0.0
29863158,0.0625
29871898,0.05714285714285714
29917320,0.0374331550802139
29937883,0.006211180124223602
29981990,0.09090909090909091
29999814,0.01098901098901099
30036552,0.13333333333333333
30052352,0.0
30057319,0.027777777777777776
30093962,0.21052631578947367
30116094,0.02403846153846154
30120316,0.0
30121481,0.03731343283582089
30167163,0.10810810810810811
30217644,0.12878787878787878
30298244,0.034482758620689655
30300464,0.0
30309446,0.02197802197802198
30365916,0.02586206896551724
30386138,0.07407407407407407
30440658,0.0
30519766,0.05714285714285714
30525204,0.0
30684355,0.0
30718609,0.0625
30723491,0.06
30732180,0.034482758620689655
30750835,0.03296703296703297
30752287,0.018518518518518517
30759308,0.045454545454545456
30773368,0.056818181818181816
30775815,0.03260869565217391
30777780,0.08955223880597014
30778756,0.09278350515463918
30782085,0.03333333333333333
30783481,0.056962025316455694
30797346,0.07272727272727272
30801102,0.171875
30801892,0.061224489795918366
30803593,0.037037037037037035
30805091,0.0
30810390,0.05917159763313609
30811501,0.04
30820468,0.024390243902439025
30826101,0.10810810810810811
30826397,0.07954545454545454
30826623,0.06779661016949153
30829362,0.008849557522123894
30844169,0.0
30848036,0.0
30872439,0.0125
30872998,0.051094890510948905
30893366,0.0
30894549,0.012345679012345678
30921383,0.0392156862745098
30942845,0.027607361963190184
30943684,0.0
30960936,0.022988505747126436
31032634,0.06716417910447761
31036502,0.18181818181818182
31047362,0.046511627906976744
31066666,0.07647058823529412
31067050,0.0728476821192053
31069844,0.01098901098901099
31075878,0.0
31096568,0.06666666666666667
31131513,0.010869565217391304
31223107,1.0
31322531,0.04938271604938271
31342736,0.09259259259259259
31425654,0.0625
31472281,0.043478260869565216
31481417,0.024793388429752067
31548380,0.05333333333333334
31548460,0.0
31574896,0.03333333333333333
31583098,0.023391812865497075
31587203,0.047619047619047616
31588389,0.020833333333333332
31603370,0.0
31636716,0.0
31651235,0.03333333333333333
31654997,0.0
31655072,0.0
31655077,0.125
31663551,0.0
31689279,0.0
31814262,0.10810810810810811
31814285,0.11602209944751381
31940964,0.0
31948870,0.0
31997428,0.0
32041209,0.02702702702702703
32057946,0.02564102564102564
32078377,0.045454545454545456
32153749,0.023166023166023165
32197474,0.06666666666666667
32243987,0.015306122448979591
32283138,0.0
32302715,0.05
32341732,0.0273972602739726
32462591,0.0
32509143,0.050359712230215826
32577066,0.13793103448275862
32651464,0.09090909090909091
32660141,0.05128205128205128
32727202,0.0
32734463,0.0136986301369863
32769562,0.05084745762711865
32795696,0.14285714285714285
32795795,0.25
32795935,0.047619047619047616
32796134,0.047619047619047616
32821959,0.0
32822019,0.3333333333333333
32822052,0.14285714285714285
32848222,0.04
32969621,0.0
33002482,0.05172413793103448
33063738,0.07246376811594203
33063759,0.15151515151515152
33109150,0.10909090909090909
33121758,0.03409090909090909
33132555,0.04
33133564,0.024096385542168676
33177268,0.022900763358778626
33232203,0.0
33238225,0.078125
33253029,0.05154639175257732
33253254,0.017857142857142856
33322475,0.0
33322540,0.0
33322577,0.0
33325593,0.09090909090909091
33332077,0.02040816326530612
33474988,0.0
33536980,0.0641025641025641
33698861,0.14285714285714285
33706729,0.022727272727272728
33721411,0.0
33733132,0.1111111111111111
33762326,0.07142857142857142
33840458,0.09302325581395349
33947510,0.007042253521126761
34045581,0.028169014084507043
34069448,0.03571428571428571
34083082,0.04838709677419355
34085448,0.05714285714285714
34128413,0.05454545454545454
34159694,0.061224489795918366
34160586,0.0
34161395,0.125
34161813,0.0
34162211,0.07692307692307693
34162410,0.1
34162658,0.09090909090909091
34242609,0.0
34244190,0.029411764705882353
34244447,0.0423728813559322
34248422,0.05263157894736842
34381521,0.03333333333333333
34389513,0.0449438202247191
34402355,0.0
34408209,0.023255813953488372
34433541,0.05063291139240506
34498530,0.047619047619047616
34546616,0.0
34546782,0.0
34631751,0.017543859649122806
34656239,0.0
34704789,0.027649769585253458
34708387,0.0
34742616,0.0
34759982,0.047058823529411764
34829989,0.125
34876746,0.022222222222222223
34897346,0.03816793893129771
34916199,0.0
34917187,0.0
35082474,0.046511627906976744
35102620,0.1388888888888889
35131035,0.0
35151208,0.0
35206331,0.052083333333333336
35211573,0.07792207792207792
35435235,0.04807692307692308
35456258,0.09848484848484848
35523563,0.1
35527272,0.013333333333333334
35583592,0.024
35584078,0.046153846153846156
35585028,0.06451612903225806
35608644,0.11224489795918367
35642455,0.0
35776223,0.046153846153846156
35810811,0.037037037037037035
35812961,0.047619047619047616
35813632,0.0425531914893617
35819282,0.13333333333333333
35820687,0.045454545454545456
35821024,0.22727272727272727
35822363,0.0
35826042,0.046511627906976744
35851528,0.0
35851865,0.0
35858437,0.02631578947368421
35886933,0.027777777777777776
35920557,0.0684931506849315
35923505,0.14285714285714285
35961815,0.0945945945945946
35978172,0.029940119760479042
36139017,0.0
36141258,0.07407407407407407
36242960,0.18181818181818182
36266781,0.0
36330554,0.01694915254237288
36360947,0.027586206896551724
36391069,0.0
36405754,0.0547945205479452
36579371,0.017857142857142856
36593080,0.0392156862745098
36617687,0.023809523809523808
36618830,0.015873015873015872
36652170,0.1111111111111111
36690786,0.03125
36772802,0.0
36792797,0.022727272727272728
36834831,0.13636363636363635
36888456,0.05263157894736842
36921817,0.16666666666666666
37003376,0.0
37192372,0.034782608695652174
37243459,0.06521739130434782
37244197,0.1111111111111111
37306040,0.03076923076923077
37345859,0.0392156862745098
37346630,0.04519774011299435
37346999,0.0273972602739726
37347210,0.03804347826086957
37347465,0.005952380952380952
37347732,0.006329113924050633
37348285,0.024096385542168676
37370190,0.13513513513513514
37408936,0.0425531914893617
37444566,0.06547619047619048
37445494,0.06542056074766354
37450086,0.04032258064516129
37581850,0.04712041884816754
37582997,0.06179775280898876
37583183,0.01507537688442211
37651075,0.0
37694427,0.0
37728897,0.07792207792207792
37733212,0.09090909090909091
37760838,0.07692307692307693
37791878,0.0
37792801,0.024390243902439025
37876323,0.0
37976781,0.12307692307692308
37976841,0.06060606060606061
37977658,0.07692307692307693
37977678,0.0
37977701,1.0
37977737,0.0
37977752,0.0
37977793,0.08571428571428572
37977824,0.1016949152542373
37977876,0.1111111111111111
37978314,0.09090909090909091
37978417,0.0
37992358,0.0
38006820,0.0
38007299,0.0
38083374,0.0
38083458,0.0
38083488,0.0
38083517,0.0
38088187,0.024096385542168676
38118051,0.04
38270829,0.08333333333333333
38341532,0.1
38345826,0.10909090909090909
38351841,0.022556390977443608
38364589,0.0
38473632,0.06857142857142857
38483189,0.018518518518518517
38534653,0.0
38615185,0.0
38616645,0.0
38727191,0.0
38737126,0.022222222222222223
38816655,0.031914893617021274
38864059,0.043478260869565216
38871852,0.015151515151515152
38962582,0.0
38963285,0.0
38963376,0.0
39022896,0.020134228187919462
39157420,0.04411764705882353
39166465,0.0
39168624,0.0
39172513,0.046875
39210071,0.0
39346856,0.09259259259259259
39358911,0.04918032786885246
39378715,0.02459016393442623
39379045,0.0410958904109589
39380689,0.0
39381614,0.0
39401138,0.12272727272727273
39403539,0.04285714285714286
39409321,0.017543859649122806
39423910,0.07017543859649122
39426504,0.043010752688172046
39426944,0.03125
39428970,0.0
39429814,0.04477611940298507
39439508,0.0
39496821,0.03508771929824561
39498043,0.03896103896103896
39511622,0.045454545454545456
39516233,0.0273972602739726
39522137,0.0390625
39523820,0.07142857142857142
39524157,0.0390625
39538798,0.029411764705882353
39565705,0.044444444444444446
39566070,0.0196078431372549
39566337,0.02666666666666667
39589698,0.04878048780487805
39594976,0.06
39634853,0.11538461538461539
39637334,0.030303030303030304
39637838,0.05405405405405406
39638150,0.017857142857142856
39638416,0.06944444444444445
39638768,0.016666666666666666
39640095,0.0196078431372549
39680853,0.0
39711074,0.0
39736541,0.07042253521126761
39737113,0.031746031746031744
39758627,0.0625
39864435,0.058823529411764705
39872818,0.0196078431372549
39887118,0.037037037037037035
39988657,0.06521739130434782
39999663,0.0
40017096,0.12
40142156,0.0
40146493,0.09803921568627451
40161986,0.0
40167599,0.0
40168607,0.3333333333333333
40210827,0.017241379310344827
40235139,0.0
40243855,0.0
40287716,0.058823529411764705
